,date,time,temp,humid,windspeed,condition
2018-03-29 07:00:00,2018-03-29,07:00:00,28,100,7,Fair
2018-03-29 07:30:00,2018-03-29,07:30:00,30,100,8,Partly Cloudy
2018-03-29 08:00:00,2018-03-29,08:00:00,36,93,9,Mostly Cloudy
2018-03-29 08:30:00,2018-03-29,08:30:00,39,87,7,Mostly Cloudy
2018-03-29 09:00:00,2018-03-29,09:00:00,41,81,9,Mostly Cloudy
2018-03-29 09:30:00,2018-03-29,09:30:00,41,87,12,Mostly Cloudy
2018-03-29 10:00:00,2018-03-29,10:00:00,43,81,13,Showers in the Vicinity
2018-03-29 10:30:00,2018-03-29,10:30:00,43,81,10,Mostly Cloudy
2018-03-29 11:00:00,2018-03-29,11:00:00,43,81,13,Mostly Cloudy
2018-03-29 11:30:00,2018-03-29,11:30:00,43,87,16,Mostly Cloudy
2018-03-29 12:00:00,2018-03-29,12:00:00,43,81,16,Light Rain Shower
2018-03-29 12:30:00,2018-03-29,12:30:00,41,87,10,Light Rain Shower
2018-03-29 13:00:00,2018-03-29,13:00:00,41,87,8,Light Rain
2018-03-29 13:30:00,2018-03-29,13:30:00,43,87,16,Light Rain
2018-03-29 14:00:00,2018-03-29,14:00:00,43,87,15,Showers in the Vicinity
2018-03-29 14:30:00,2018-03-29,14:30:00,41,87,14,Light Rain
2018-03-29 15:00:00,2018-03-29,15:00:00,41,93,16,Light Rain
2018-03-29 15:30:00,2018-03-29,15:30:00,39,93,10,Light Rain
2018-03-29 16:00:00,2018-03-29,16:00:00,43,87,15,Light Rain
2018-03-29 16:30:00,2018-03-29,16:30:00,43,87,14,Light Rain
2018-03-29 17:00:00,2018-03-29,17:00:00,43,81,14,Light Rain
2018-03-29 17:30:00,2018-03-29,17:30:00,43,87,9,Light Rain
2018-03-29 18:00:00,2018-03-29,18:00:00,41,93,8,Light Rain
2018-03-29 18:30:00,2018-03-29,18:30:00,43,87,13,Light Rain
2018-03-29 19:00:00,2018-03-29,19:00:00,43,81,10,Light Rain
2018-03-29 19:30:00,2018-03-29,19:30:00,43,87,12,Light Rain
2018-03-29 20:00:00,2018-03-29,20:00:00,41,93,17,Light Rain
2018-03-29 20:30:00,2018-03-29,20:30:00,39,93,9,Light Rain
2018-03-29 21:00:00,2018-03-29,21:00:00,39,93,7,Light Rain
2018-03-29 21:30:00,2018-03-29,21:30:00,39,93,6,Light Rain
2018-03-29 22:00:00,2018-03-29,22:00:00,39,93,5,Light Rain
2018-03-29 22:30:00,2018-03-29,22:30:00,39,93,9,Rain
2018-03-29 23:00:00,2018-03-29,23:00:00,39,93,8,Rain
2018-03-29 23:30:00,2018-03-29,23:30:00,37,93,6,Light Rain
2018-03-30 00:00:00,2018-03-30,00:00:00,37,93,6,Light Rain
2018-03-30 00:30:00,2018-03-30,00:30:00,37,93,3,Light Drizzle
2018-03-30 01:00:00,2018-03-30,01:00:00,37,93,3,Light Rain
2018-03-30 01:30:00,2018-03-30,01:30:00,37,100,2,Mostly Cloudy
2018-03-30 02:00:00,2018-03-30,02:00:00,37,100,2,Light Rain
2018-03-30 02:30:00,2018-03-30,02:30:00,37,100,3,Mostly Cloudy
2018-03-30 03:00:00,2018-03-30,03:00:00,37,100,2,Mostly Cloudy
2018-03-30 03:30:00,2018-03-30,03:30:00,39,93,7,Mostly Cloudy
2018-03-30 04:00:00,2018-03-30,04:00:00,39,100,8,Mostly Cloudy
2018-03-30 04:30:00,2018-03-30,04:30:00,39,93,6,Mostly Cloudy
2018-03-30 05:00:00,2018-03-30,05:00:00,37,100,2,Mostly Cloudy
2018-03-30 05:30:00,2018-03-30,05:30:00,37,100,2,Mostly Cloudy
2018-03-30 06:00:00,2018-03-30,06:00:00,37,93,3,Mostly Cloudy
2018-03-30 06:30:00,2018-03-30,06:30:00,36,100,2,Mostly Cloudy
2018-03-30 07:00:00,2018-03-30,07:00:00,36,100,5,Mostly Cloudy
2018-03-30 07:30:00,2018-03-30,07:30:00,36,100,6,Mostly Cloudy
2018-03-30 08:00:00,2018-03-30,08:00:00,37,100,7,Mostly Cloudy
2018-03-30 08:30:00,2018-03-30,08:30:00,37,100,9,Mostly Cloudy
2018-03-30 09:00:00,2018-03-30,09:00:00,39,93,9,Mostly Cloudy
2018-03-30 09:30:00,2018-03-30,09:30:00,41,93,7,Mostly Cloudy
2018-03-30 10:00:00,2018-03-30,10:00:00,41,93,8,Mostly Cloudy
2018-03-30 10:30:00,2018-03-30,10:30:00,41,93,12,Mostly Cloudy
2018-03-30 11:00:00,2018-03-30,11:00:00,43,87,12,Mostly Cloudy
2018-03-30 11:30:00,2018-03-30,11:30:00,43,81,13,Showers in the Vicinity
2018-03-30 12:00:00,2018-03-30,12:00:00,39,93,7,Light Rain Shower
2018-03-30 12:30:00,2018-03-30,12:30:00,41,87,7,Light Rain Shower
2018-03-30 13:00:00,2018-03-30,13:00:00,41,87,7,Light Rain Shower
2018-03-30 13:30:00,2018-03-30,13:30:00,39,93,6,Light Rain Shower
2018-03-30 14:00:00,2018-03-30,14:00:00,39,93,5,Light Rain Shower
2018-03-30 14:30:00,2018-03-30,14:30:00,41,93,3,Mostly Cloudy
2018-03-30 15:00:00,2018-03-30,15:00:00,41,93,14,Mostly Cloudy
2018-03-30 15:30:00,2018-03-30,15:30:00,43,87,16,Mostly Cloudy
2018-03-30 16:00:00,2018-03-30,16:00:00,43,87,16,Mostly Cloudy
2018-03-30 16:30:00,2018-03-30,16:30:00,43,87,15,Mostly Cloudy
2018-03-30 17:00:00,2018-03-30,17:00:00,43,87,15,Mostly Cloudy
2018-03-30 17:30:00,2018-03-30,17:30:00,43,81,14,Mostly Cloudy
2018-03-30 18:00:00,2018-03-30,18:00:00,43,81,13,Mostly Cloudy
2018-03-30 18:30:00,2018-03-30,18:30:00,41,87,14,Mostly Cloudy
2018-03-30 19:00:00,2018-03-30,19:00:00,41,87,12,Mostly Cloudy
2018-03-30 19:30:00,2018-03-30,19:30:00,41,87,12,Mostly Cloudy
2018-03-30 20:00:00,2018-03-30,20:00:00,41,87,10,Mostly Cloudy
2018-03-30 20:30:00,2018-03-30,20:30:00,41,81,6,Mostly Cloudy
2018-03-30 21:00:00,2018-03-30,21:00:00,39,93,7,Mostly Cloudy
2018-03-30 21:30:00,2018-03-30,21:30:00,39,87,7,Mostly Cloudy
2018-03-30 22:00:00,2018-03-30,22:00:00,39,87,8,Partly Cloudy
2018-03-30 22:30:00,2018-03-30,22:30:00,39,87,10,Mostly Cloudy
2018-03-30 23:00:00,2018-03-30,23:00:00,39,87,10,Mostly Cloudy
2018-03-30 23:30:00,2018-03-30,23:30:00,39,87,8,Mostly Cloudy
2018-03-31 00:00:00,2018-03-31,00:00:00,39,93,10,Mostly Cloudy
2018-03-31 00:30:00,2018-03-31,00:30:00,39,87,12,Mostly Cloudy
2018-03-31 01:00:00,2018-03-31,01:00:00,39,87,10,Mostly Cloudy
2018-03-31 01:30:00,2018-03-31,01:30:00,39,87,13,Mostly Cloudy
2018-03-31 02:00:00,2018-03-31,02:00:00,39,93,12,Mostly Cloudy
2018-03-31 02:30:00,2018-03-31,02:30:00,39,93,13,Mostly Cloudy
2018-03-31 03:00:00,2018-03-31,03:00:00,39,93,10,Mostly Cloudy
2018-03-31 03:30:00,2018-03-31,03:30:00,39,93,12,Mostly Cloudy
2018-03-31 04:00:00,2018-03-31,04:00:00,39,93,14,Mostly Cloudy
2018-03-31 04:30:00,2018-03-31,04:30:00,39,93,13,Mostly Cloudy
2018-03-31 05:00:00,2018-03-31,05:00:00,39,93,9,Mostly Cloudy
2018-03-31 05:30:00,2018-03-31,05:30:00,39,93,12,Mostly Cloudy
2018-03-31 06:00:00,2018-03-31,06:00:00,37,100,9,Mostly Cloudy
2018-03-31 06:30:00,2018-03-31,06:30:00,37,93,10,Mostly Cloudy
2018-03-31 07:00:00,2018-03-31,07:00:00,37,93,12,Partly Cloudy
2018-03-31 07:30:00,2018-03-31,07:30:00,37,93,13,Partly Cloudy
2018-03-31 08:00:00,2018-03-31,08:00:00,37,93,13,Partly Cloudy
2018-03-31 08:30:00,2018-03-31,08:30:00,37,100,13,Mostly Cloudy
2018-03-31 09:00:00,2018-03-31,09:00:00,39,93,10,Mostly Cloudy
2018-03-31 09:30:00,2018-03-31,09:30:00,41,87,12,Mostly Cloudy
2018-03-31 10:00:00,2018-03-31,10:00:00,41,87,12,Mostly Cloudy
2018-03-31 10:30:00,2018-03-31,10:30:00,43,81,14,Mostly Cloudy
2018-03-31 11:00:00,2018-03-31,11:00:00,43,81,16,Mostly Cloudy
2018-03-31 11:30:00,2018-03-31,11:30:00,43,81,17,Mostly Cloudy
2018-03-31 12:00:00,2018-03-31,12:00:00,43,76,17,Mostly Cloudy
2018-03-31 12:30:00,2018-03-31,12:30:00,43,81,16,Mostly Cloudy
2018-03-31 13:00:00,2018-03-31,13:00:00,43,76,18,Mostly Cloudy
2018-03-31 13:30:00,2018-03-31,13:30:00,43,76,15,Mostly Cloudy
2018-03-31 14:00:00,2018-03-31,14:00:00,45,71,16,Mostly Cloudy
2018-03-31 14:30:00,2018-03-31,14:30:00,43,70,17,Mostly Cloudy
2018-03-31 15:00:00,2018-03-31,15:00:00,43,76,16,Mostly Cloudy
2018-03-31 15:30:00,2018-03-31,15:30:00,43,76,14,Mostly Cloudy
2018-03-31 16:00:00,2018-03-31,16:00:00,43,70,14,Mostly Cloudy
2018-03-31 16:30:00,2018-03-31,16:30:00,43,70,15,Mostly Cloudy
2018-03-31 17:00:00,2018-03-31,17:00:00,43,66,14,Mostly Cloudy
2018-03-31 17:30:00,2018-03-31,17:30:00,43,70,15,Mostly Cloudy
2018-03-31 18:00:00,2018-03-31,18:00:00,43,70,14,Mostly Cloudy
2018-03-31 18:30:00,2018-03-31,18:30:00,43,70,14,Mostly Cloudy
2018-03-31 19:00:00,2018-03-31,19:00:00,43,70,14,Mostly Cloudy
2018-03-31 19:30:00,2018-03-31,19:30:00,43,70,12,Mostly Cloudy
2018-03-31 20:00:00,2018-03-31,20:00:00,39,81,13,Mostly Cloudy
2018-03-31 20:30:00,2018-03-31,20:30:00,39,81,12,Mostly Cloudy
2018-03-31 21:00:00,2018-03-31,21:00:00,39,81,12,Mostly Cloudy
2018-03-31 21:30:00,2018-03-31,21:30:00,39,81,10,Mostly Cloudy
2018-03-31 22:00:00,2018-03-31,22:00:00,39,81,12,Mostly Cloudy
2018-03-31 22:30:00,2018-03-31,22:30:00,37,87,10,Partly Cloudy
2018-03-31 23:00:00,2018-03-31,23:00:00,34,87,8,Partly Cloudy
2018-03-31 23:30:00,2018-03-31,23:30:00,34,93,5,Mostly Cloudy
2018-04-01 00:00:00,2018-04-01,00:00:00,36,87,6,Mostly Cloudy
2018-04-01 00:30:00,2018-04-01,00:30:00,36,93,6,Partly Cloudy
2018-04-01 01:00:00,2018-04-01,01:00:00,36,93,7,Partly Cloudy
2018-04-01 01:30:00,2018-04-01,01:30:00,36,93,3,Partly Cloudy
2018-04-01 02:00:00,2018-04-01,02:00:00,37,93,7,Partly Cloudy
2018-04-01 02:30:00,2018-04-01,02:30:00,36,93,3,Partly Cloudy
2018-04-01 03:00:00,2018-04-01,03:00:00,37,93,9,Wintry Mix
2018-04-01 03:30:00,2018-04-01,03:30:00,37,93,6,Wintry Mix
2018-04-01 04:00:00,2018-04-01,04:00:00,37,93,3,Light Rain Shower
2018-04-01 04:30:00,2018-04-01,04:30:00,37,93,5,Mostly Cloudy
2018-04-01 05:00:00,2018-04-01,05:00:00,37,93,5,Mostly Cloudy
2018-04-01 05:30:00,2018-04-01,05:30:00,37,93,5,Mostly Cloudy
2018-04-01 06:00:00,2018-04-01,06:00:00,37,93,5,Mostly Cloudy
2018-04-01 06:30:00,2018-04-01,06:30:00,37,93,5,Mostly Cloudy
2018-04-01 07:00:00,2018-04-01,07:00:00,37,93,8,Mostly Cloudy
2018-04-01 07:30:00,2018-04-01,07:30:00,37,93,8,Mostly Cloudy
2018-04-01 08:00:00,2018-04-01,08:00:00,39,87,8,Mostly Cloudy
2018-04-01 08:30:00,2018-04-01,08:30:00,41,81,7,Mostly Cloudy
2018-04-01 09:00:00,2018-04-01,09:00:00,41,81,10,Mostly Cloudy
2018-04-01 09:30:00,2018-04-01,09:30:00,41,81,12,Mostly Cloudy
2018-04-01 10:00:00,2018-04-01,10:00:00,41,81,12,Mostly Cloudy
2018-04-01 10:30:00,2018-04-01,10:30:00,41,81,13,Mostly Cloudy
2018-04-01 11:00:00,2018-04-01,11:00:00,41,76,14,Mostly Cloudy
2018-04-01 11:30:00,2018-04-01,11:30:00,43,76,14,Mostly Cloudy
2018-04-01 12:00:00,2018-04-01,12:00:00,41,76,13,Mostly Cloudy
2018-04-01 12:30:00,2018-04-01,12:30:00,41,76,14,Mostly Cloudy
2018-04-01 13:00:00,2018-04-01,13:00:00,41,76,14,Mostly Cloudy
2018-04-01 13:30:00,2018-04-01,13:30:00,43,76,15,Mostly Cloudy
2018-04-01 14:00:00,2018-04-01,14:00:00,43,70,17,Mostly Cloudy
2018-04-01 14:30:00,2018-04-01,14:30:00,43,70,17,Showers in the Vicinity
2018-04-01 15:00:00,2018-04-01,15:00:00,43,70,16,Mostly Cloudy
2018-04-01 15:30:00,2018-04-01,15:30:00,43,70,17,Showers in the Vicinity
2018-04-01 16:00:00,2018-04-01,16:00:00,41,76,18,Showers in the Vicinity
2018-04-01 16:30:00,2018-04-01,16:30:00,43,70,17,Mostly Cloudy
2018-04-01 17:00:00,2018-04-01,17:00:00,41,81,16,Mostly Cloudy
2018-04-01 17:30:00,2018-04-01,17:30:00,41,81,15,Mostly Cloudy
2018-04-01 18:00:00,2018-04-01,18:00:00,41,76,16,Mostly Cloudy
2018-04-01 18:30:00,2018-04-01,18:30:00,41,81,20,Mostly Cloudy
2018-04-01 19:00:00,2018-04-01,19:00:00,41,81,17,Mostly Cloudy
2018-04-01 19:30:00,2018-04-01,19:30:00,41,76,20,Mostly Cloudy
2018-04-01 20:00:00,2018-04-01,20:00:00,41,76,21,Light Rain / Windy
2018-04-01 20:30:00,2018-04-01,20:30:00,41,76,20,Light Rain
2018-04-01 21:00:00,2018-04-01,21:00:00,41,81,20,Light Rain
2018-04-01 21:30:00,2018-04-01,21:30:00,41,81,20,Light Rain
2018-04-01 22:00:00,2018-04-01,22:00:00,41,81,18,Mostly Cloudy
2018-04-01 22:30:00,2018-04-01,22:30:00,39,87,21,Light Rain / Windy
2018-04-01 23:00:00,2018-04-01,23:00:00,39,93,15,Light Drizzle
2018-04-01 23:30:00,2018-04-01,23:30:00,39,87,20,Light Rain
2018-04-02 00:00:00,2018-04-02,00:00:00,39,93,18,Light Rain
2018-04-02 00:30:00,2018-04-02,00:30:00,39,93,18,Light Rain
2018-04-02 01:00:00,2018-04-02,01:00:00,39,93,16,Light Rain
2018-04-02 01:30:00,2018-04-02,01:30:00,37,93,17,Light Rain
2018-04-02 02:00:00,2018-04-02,02:00:00,39,93,20,Light Rain
2018-04-02 02:30:00,2018-04-02,02:30:00,39,87,22,Light Rain / Windy
2018-04-02 03:00:00,2018-04-02,03:00:00,37,93,22,Light Rain / Windy
2018-04-02 03:30:00,2018-04-02,03:30:00,37,93,23,Light Rain / Windy
2018-04-02 04:00:00,2018-04-02,04:00:00,37,93,21,Light Rain / Windy
2018-04-02 04:30:00,2018-04-02,04:30:00,37,93,24,Light Rain / Windy
2018-04-02 05:00:00,2018-04-02,05:00:00,37,93,23,Light Rain / Windy
2018-04-02 05:30:00,2018-04-02,05:30:00,37,100,23,Light Rain / Windy
2018-04-02 06:00:00,2018-04-02,06:00:00,39,93,23,Light Rain / Windy
2018-04-02 06:30:00,2018-04-02,06:30:00,39,93,22,Light Rain / Windy
2018-04-02 07:00:00,2018-04-02,07:00:00,39,93,21,Light Rain / Windy
2018-04-02 07:30:00,2018-04-02,07:30:00,37,100,22,Light Rain / Windy
2018-04-02 08:00:00,2018-04-02,08:00:00,39,93,21,Light Rain / Windy
2018-04-02 08:30:00,2018-04-02,08:30:00,39,93,21,Light Rain / Windy
2018-04-02 09:00:00,2018-04-02,09:00:00,39,93,18,Light Rain
2018-04-02 09:30:00,2018-04-02,09:30:00,39,100,22,Light Rain / Windy
2018-04-02 10:00:00,2018-04-02,10:00:00,39,100,20,Light Rain
2018-04-02 10:30:00,2018-04-02,10:30:00,39,100,20,Light Rain
2018-04-02 11:00:00,2018-04-02,11:00:00,39,100,17,Light Rain
2018-04-02 11:30:00,2018-04-02,11:30:00,39,100,17,Light Rain
2018-04-02 12:00:00,2018-04-02,12:00:00,41,93,18,Light Rain
2018-04-02 12:30:00,2018-04-02,12:30:00,41,93,17,Light Rain
2018-04-02 13:00:00,2018-04-02,13:00:00,41,100,16,Light Rain
2018-04-02 13:30:00,2018-04-02,13:30:00,41,100,17,Light Rain
2018-04-02 14:00:00,2018-04-02,14:00:00,43,93,15,Light Rain
2018-04-02 14:30:00,2018-04-02,14:30:00,43,100,13,Light Rain
2018-04-02 15:00:00,2018-04-02,15:00:00,43,100,10,Light Rain
2018-04-02 15:30:00,2018-04-02,15:30:00,45,93,10,Light Rain
2018-04-02 16:00:00,2018-04-02,16:00:00,45,100,12,Light Rain
2018-04-02 16:30:00,2018-04-02,16:30:00,45,100,8,Light Rain
2018-04-02 17:00:00,2018-04-02,17:00:00,45,100,7,Light Rain
2018-04-02 17:30:00,2018-04-02,17:30:00,45,100,6,Light Rain
2018-04-02 18:00:00,2018-04-02,18:00:00,45,100,6,Mostly Cloudy
2018-04-02 18:30:00,2018-04-02,18:30:00,45,100,6,Mostly Cloudy
2018-04-02 19:00:00,2018-04-02,19:00:00,45,100,6,Fog
2018-04-02 19:30:00,2018-04-02,19:30:00,45,100,7,Light Rain
2018-04-02 20:00:00,2018-04-02,20:00:00,43,100,5,Light Rain
2018-04-02 20:30:00,2018-04-02,20:30:00,43,100,6,Light Rain
2018-04-02 21:00:00,2018-04-02,21:00:00,43,100,6,Light Rain
2018-04-02 21:30:00,2018-04-02,21:30:00,43,100,5,Light Rain
2018-04-02 22:00:00,2018-04-02,22:00:00,43,100,6,Light Rain
2018-04-02 22:30:00,2018-04-02,22:30:00,43,100,6,Light Rain
2018-04-02 23:00:00,2018-04-02,23:00:00,43,100,6,Light Rain
2018-04-02 23:30:00,2018-04-02,23:30:00,43,100,6,Light Rain
2018-04-03 00:00:00,2018-04-03,00:00:00,43,100,7,Light Rain
2018-04-03 00:30:00,2018-04-03,00:30:00,43,100,5,Fog
2018-04-03 01:00:00,2018-04-03,01:00:00,43,100,7,Fog
2018-04-03 01:30:00,2018-04-03,01:30:00,43,100,5,Fog
2018-04-03 02:00:00,2018-04-03,02:00:00,43,100,6,Fog
2018-04-03 02:30:00,2018-04-03,02:30:00,43,100,5,Fog
2018-04-03 03:00:00,2018-04-03,03:00:00,43,100,6,Fog
2018-04-03 03:30:00,2018-04-03,03:30:00,43,100,5,Fog
2018-04-03 04:00:00,2018-04-03,04:00:00,43,100,6,Fog
2018-04-03 04:30:00,2018-04-03,04:30:00,43,100,6,Fog
2018-04-03 05:00:00,2018-04-03,05:00:00,43,100,6,Fog
2018-04-03 05:30:00,2018-04-03,05:30:00,43,100,6,Fog
2018-04-03 06:00:00,2018-04-03,06:00:00,43,100,7,Fog
2018-04-03 06:30:00,2018-04-03,06:30:00,43,100,7,Fog
2018-04-03 07:00:00,2018-04-03,07:00:00,45,100,6,Fog
2018-04-03 07:30:00,2018-04-03,07:30:00,45,100,7,Rain
2018-04-03 08:00:00,2018-04-03,08:00:00,45,100,9,Fog
2018-04-03 08:30:00,2018-04-03,08:30:00,45,100,10,Fog
2018-04-03 09:00:00,2018-04-03,09:00:00,46,93,10,Fog
2018-04-03 09:30:00,2018-04-03,09:30:00,45,100,8,Rain
2018-04-03 10:00:00,2018-04-03,10:00:00,46,100,9,Light Rain
2018-04-03 10:30:00,2018-04-03,10:30:00,46,100,5,Mist
2018-04-03 11:00:00,2018-04-03,11:00:00,48,100,6,Light Rain Shower
2018-04-03 11:30:00,2018-04-03,11:30:00,50,87,14,Mostly Cloudy
2018-04-03 12:00:00,2018-04-03,12:00:00,54,77,18,Mostly Cloudy
2018-04-03 12:30:00,2018-04-03,12:30:00,52,71,18,Mostly Cloudy
2018-04-03 13:00:00,2018-04-03,13:00:00,54,67,20,Partly Cloudy
2018-04-03 13:30:00,2018-04-03,13:30:00,55,67,13,Light Rain Shower
2018-04-03 14:00:00,2018-04-03,14:00:00,50,76,18,Light Rain Shower
2018-04-03 14:30:00,2018-04-03,14:30:00,54,67,16,Showers in the Vicinity
2018-04-03 15:00:00,2018-04-03,15:00:00,52,71,18,Light Rain Shower
2018-04-03 15:30:00,2018-04-03,15:30:00,54,62,16,Showers in the Vicinity
2018-04-03 16:00:00,2018-04-03,16:00:00,54,62,13,Light Rain Shower
2018-04-03 16:30:00,2018-04-03,16:30:00,54,54,17,Showers in the Vicinity
2018-04-03 17:00:00,2018-04-03,17:00:00,54,54,13,Light Rain Shower
2018-04-03 17:30:00,2018-04-03,17:30:00,54,54,18,Showers in the Vicinity
2018-04-03 18:00:00,2018-04-03,18:00:00,52,62,18,Showers in the Vicinity
2018-04-03 18:30:00,2018-04-03,18:30:00,54,54,15,Showers in the Vicinity
2018-04-03 19:00:00,2018-04-03,19:00:00,52,58,15,Showers in the Vicinity
2018-04-03 19:30:00,2018-04-03,19:30:00,50,66,10,Showers in the Vicinity
2018-04-03 20:00:00,2018-04-03,20:00:00,50,66,10,Showers in the Vicinity
2018-04-03 20:30:00,2018-04-03,20:30:00,48,71,7,Mostly Cloudy
2018-04-03 21:00:00,2018-04-03,21:00:00,48,71,8,Partly Cloudy
2018-04-03 21:30:00,2018-04-03,21:30:00,46,76,8,Partly Cloudy
2018-04-03 22:00:00,2018-04-03,22:00:00,46,76,8,Partly Cloudy
2018-04-03 22:30:00,2018-04-03,22:30:00,45,76,10,Partly Cloudy
2018-04-03 23:00:00,2018-04-03,23:00:00,45,81,9,Partly Cloudy
2018-04-03 23:30:00,2018-04-03,23:30:00,45,81,10,Partly Cloudy
2018-04-04 00:00:00,2018-04-04,00:00:00,43,87,8,Partly Cloudy
2018-04-04 00:30:00,2018-04-04,00:30:00,43,87,6,Partly Cloudy
2018-04-04 01:00:00,2018-04-04,01:00:00,41,81,5,Partly Cloudy
2018-04-04 01:30:00,2018-04-04,01:30:00,43,87,5,Mostly Cloudy
2018-04-04 02:00:00,2018-04-04,02:00:00,43,93,8,Light Rain
2018-04-04 02:30:00,2018-04-04,02:30:00,45,93,8,Light Rain
2018-04-04 03:00:00,2018-04-04,03:00:00,45,93,7,Light Rain
2018-04-04 03:30:00,2018-04-04,03:30:00,45,93,9,Light Rain
2018-04-04 04:00:00,2018-04-04,04:00:00,45,93,8,Light Rain
2018-04-04 04:30:00,2018-04-04,04:30:00,43,100,2,Rain
2018-04-04 05:00:00,2018-04-04,05:00:00,43,100,2,Light Rain
2018-04-04 05:30:00,2018-04-04,05:30:00,43,93,5,Light Rain
2018-04-04 06:00:00,2018-04-04,06:00:00,43,93,7,Light Rain
2018-04-04 06:30:00,2018-04-04,06:30:00,41,100,9,Light Rain
2018-04-04 07:00:00,2018-04-04,07:00:00,41,93,10,Light Rain
2018-04-04 07:30:00,2018-04-04,07:30:00,39,100,10,Light Rain
2018-04-04 08:00:00,2018-04-04,08:00:00,39,100,10,Light Rain
2018-04-04 08:30:00,2018-04-04,08:30:00,39,93,10,Light Rain
2018-04-04 09:00:00,2018-04-04,09:00:00,39,93,12,Light Rain
2018-04-04 09:30:00,2018-04-04,09:30:00,39,93,15,Light Rain
2018-04-04 10:00:00,2018-04-04,10:00:00,39,93,15,Light Rain
2018-04-04 10:30:00,2018-04-04,10:30:00,39,93,15,Light Rain
2018-04-04 11:00:00,2018-04-04,11:00:00,39,93,16,Light Rain
2018-04-04 11:30:00,2018-04-04,11:30:00,39,93,16,Light Rain
2018-04-04 12:00:00,2018-04-04,12:00:00,39,93,15,Light Rain
2018-04-04 12:30:00,2018-04-04,12:30:00,41,87,17,Mostly Cloudy
2018-04-04 13:00:00,2018-04-04,13:00:00,43,81,17,Cloudy
2018-04-04 13:30:00,2018-04-04,13:30:00,43,81,20,Light Rain
2018-04-04 14:00:00,2018-04-04,14:00:00,41,81,18,Light Rain
2018-04-04 14:30:00,2018-04-04,14:30:00,41,87,20,Mostly Cloudy
2018-04-04 15:00:00,2018-04-04,15:00:00,41,81,22,Light Rain / Windy
2018-04-04 15:30:00,2018-04-04,15:30:00,41,76,20,Mostly Cloudy
2018-04-04 16:00:00,2018-04-04,16:00:00,43,76,20,Mostly Cloudy
2018-04-04 16:30:00,2018-04-04,16:30:00,41,81,22,Light Rain Shower / Windy
2018-04-04 17:00:00,2018-04-04,17:00:00,41,81,22,Showers in the Vicinity
2018-04-04 17:30:00,2018-04-04,17:30:00,41,81,18,Light Rain Shower
2018-04-04 18:00:00,2018-04-04,18:00:00,39,87,18,Light Rain Shower
2018-04-04 18:30:00,2018-04-04,18:30:00,39,87,16,Showers in the Vicinity
2018-04-04 19:00:00,2018-04-04,19:00:00,39,87,20,Showers in the Vicinity
2018-04-04 19:30:00,2018-04-04,19:30:00,39,81,17,Mostly Cloudy
2018-04-04 20:00:00,2018-04-04,20:00:00,39,81,15,Mostly Cloudy
2018-04-04 20:30:00,2018-04-04,20:30:00,39,75,12,Showers in the Vicinity
2018-04-04 21:00:00,2018-04-04,21:00:00,39,75,13,Showers in the Vicinity
2018-04-04 21:30:00,2018-04-04,21:30:00,39,75,13,Light Rain Shower
2018-04-04 22:00:00,2018-04-04,22:00:00,39,75,14,Mostly Cloudy
2018-04-04 22:30:00,2018-04-04,22:30:00,36,81,12,Partly Cloudy
2018-04-04 23:00:00,2018-04-04,23:00:00,36,75,10,Fair
2018-04-04 23:30:00,2018-04-04,23:30:00,34,81,12,Partly Cloudy
2018-04-05 00:00:00,2018-04-05,00:00:00,34,81,12,Partly Cloudy
2018-04-05 00:30:00,2018-04-05,00:30:00,32,80,9,Partly Cloudy
2018-04-05 01:00:00,2018-04-05,01:00:00,32,80,8,Partly Cloudy
2018-04-05 01:30:00,2018-04-05,01:30:00,32,87,10,Fair
2018-04-05 02:00:00,2018-04-05,02:00:00,30,86,9,Fair
2018-04-05 02:30:00,2018-04-05,02:30:00,30,86,12,Fair
2018-04-05 03:00:00,2018-04-05,03:00:00,32,80,10,Fair
2018-04-05 03:30:00,2018-04-05,03:30:00,30,86,8,Fair
2018-04-05 04:00:00,2018-04-05,04:00:00,30,86,8,Fair
2018-04-05 04:30:00,2018-04-05,04:30:00,30,86,9,Fair
2018-04-05 05:00:00,2018-04-05,05:00:00,30,86,9,Fair
2018-04-05 05:30:00,2018-04-05,05:30:00,30,86,5,Fair
2018-04-05 06:00:00,2018-04-05,06:00:00,30,86,8,Fair
2018-04-05 06:30:00,2018-04-05,06:30:00,30,86,8,Fair
2018-04-05 07:00:00,2018-04-05,07:00:00,30,86,7,Fair
2018-04-05 07:30:00,2018-04-05,07:30:00,30,80,7,Fair
2018-04-05 08:00:00,2018-04-05,08:00:00,32,87,5,Fair
2018-04-05 08:30:00,2018-04-05,08:30:00,34,87,3,Fair
2018-04-05 09:00:00,2018-04-05,09:00:00,37,75,1,Fair
2018-04-05 09:30:00,2018-04-05,09:30:00,39,70,3,Fair
2018-04-05 10:00:00,2018-04-05,10:00:00,43,57,6,Fair
2018-04-05 10:30:00,2018-04-05,10:30:00,43,57,9,Fair
2018-04-05 11:00:00,2018-04-05,11:00:00,43,61,12,Fair
2018-04-05 11:30:00,2018-04-05,11:30:00,43,66,15,Fair
2018-04-05 12:00:00,2018-04-05,12:00:00,45,61,17,Fair
2018-04-05 12:30:00,2018-04-05,12:30:00,45,66,18,Partly Cloudy
